,host_total_listings_count,room_type_1,room_type_2,room_type_3,room_type_4,room_type_-1,accommodates,bathrooms,bedrooms,bed_type_1,bed_type_2,bed_type_3,bed_type_4,price,guests_included,minimum_nights,maximum_nights,availability_365,number_of_reviews
4314,1.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,125,2,1,1125,0,0
690,1.0,1,0,0,0,0,3,1.0,1.0,1,0,0,0,100,2,1,1125,0,17
8444,405.0,1,0,0,0,0,4,1.0,1.0,1,0,0,0,259,1,2,1125,361,0
4079,1.0,1,0,0,0,0,8,1.0,3.0,1,0,0,0,200,1,3,1125,0,3
6631,4.0,1,0,0,0,0,2,2.0,1.0,1,0,0,0,91,1,1,7,0,149
3406,1.0,1,0,0,0,0,3,1.0,0.0,1,0,0,0,120,2,1,1125,56,104
5670,2.0,1,0,0,0,0,4,1.0,2.0,1,0,0,0,229,4,2,180,68,85
1462,1.0,1,0,0,0,0,2,1.0,1.0,1,0,0,0,55,1,2,22,0,35
7300,10.0,1,0,0,0,0,2,1.0,1.0,1,0,0,0,125,2,30,1125,260,8
7563,19.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,50,2,30,1125,278,0
4193,1.0,1,0,0,0,0,4,1.0,2.0,1,0,0,0,115,4,1,14,0,15
3506,1.0,1,0,0,0,0,6,2.0,2.0,1,0,0,0,175,1,1,1125,1,2
1986,1.0,1,0,0,0,0,5,2.0,2.0,1,0,0,0,75,1,2,14,50,45
3069,1.0,1,0,0,0,0,6,2.0,2.0,1,0,0,0,200,6,2,1125,0,1
8160,123.0,1,0,0,0,0,6,1.0,1.0,1,0,0,0,791,6,5,365,315,0
5373,2.0,1,0,0,0,0,10,3.0,5.0,1,0,0,0,893,1,2,1125,344,94
3606,1.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,80,1,1,1125,0,2
5689,2.0,1,0,0,0,0,2,1.0,1.0,1,0,0,0,79,1,2,31,20,242
7370,12.0,0,0,1,0,0,16,4.0,4.0,1,0,0,0,525,8,1,1125,262,13
6200,3.0,0,0,0,1,0,4,1.0,2.0,1,0,0,0,40,1,2,1125,132,6
2044,1.0,1,0,0,0,0,2,1.0,1.0,1,0,0,0,70,2,1,1125,0,21
7539,17.0,1,0,0,0,0,6,2.0,2.0,1,0,0,0,254,1,2,366,51,3
5747,2.0,1,0,0,0,0,4,1.0,2.0,1,0,0,0,395,4,30,120,190,15
5022,2.0,1,0,0,0,0,16,3.0,4.0,1,0,0,0,139,7,1,1125,227,183
4740,2.0,1,0,0,0,0,13,2.0,3.0,1,0,0,0,450,8,3,99,251,26
7943,51.0,0,0,1,0,0,16,2.0,2.0,1,0,0,0,489,16,1,1125,354,62
5798,2.0,0,0,0,1,0,4,1.0,1.0,1,0,0,0,75,1,2,7,37,1
1068,1.0,1,0,0,0,0,6,1.0,2.0,1,0,0,0,80,4,3,1125,78,50
6197,3.0,1,0,0,0,0,4,1.0,1.0,1,0,0,0,68,2,1,1124,79,88
4205,1.0,1,0,0,0,0,2,1.0,1.0,1,0,0,0,120,1,1,1125,0,21
8286,144.0,1,0,0,0,0,2,1.0,0.0,1,0,0,0,107,2,2,1125,332,0
7680,25.0,1,0,0,0,0,10,2.0,3.0,1,0,0,0,195,5,2,1125,0,33
927,1.0,0,0,0,1,0,2,1.0,1.0,0,1,0,0,75,1,1,1125,0,1
7260,9.0,0,0,0,1,0,4,1.0,1.0,1,0,0,0,55,2,1,1125,15,25
7993,57.0,1,0,0,0,0,6,2.0,2.0,1,0,0,0,52,6,1,1125,37,53
735,1.0,1,0,0,0,0,6,2.0,3.0,1,0,0,0,350,1,2,1125,179,11
1215,1.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,89,1,1,7,85,38
4594,2.0,1,0,0,0,0,7,1.0,3.0,1,0,0,0,129,6,2,1124,295,214
6523,4.0,1,0,0,0,0,4,1.0,0.0,1,0,0,0,79,1,2,1125,54,65
3626,1.0,1,0,0,0,0,8,2.0,3.0,1,0,0,0,300,1,1,1125,0,0
754,1.0,1,0,0,0,0,9,3.0,3.0,1,0,0,0,250,1,2,1125,309,72
8211,144.0,1,0,0,0,0,4,1.0,1.0,1,0,0,0,103,2,2,1125,322,20
7325,11.0,1,0,0,0,0,6,1.0,2.0,1,0,0,0,120,4,2,1125,38,152
4651,2.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,55,1,1,1125,0,3
4420,1.0,1,0,0,0,0,3,1.0,1.0,1,0,0,0,225,1,2,1125,61,0
7410,12.0,1,0,0,0,0,5,1.0,2.0,1,0,0,0,550,4,1,365,28,68
6450,4.0,0,0,0,1,0,3,1.0,1.0,1,0,0,0,65,2,2,7,0,45
6132,3.0,1,0,0,0,0,4,2.0,1.0,1,0,0,0,65,6,1,90,60,33
7213,9.0,1,0,0,0,0,2,1.0,1.0,1,0,0,0,70,2,2,60,343,342
3485,1.0,1,0,0,0,0,8,2.0,3.0,1,0,0,0,86,3,1,1125,0,78
4288,1.0,0,0,0,1,0,4,1.0,1.0,1,0,0,0,125,2,1,1125,176,3
1204,1.0,1,0,0,0,0,2,1.0,0.0,1,0,0,0,500,1,2,10,0,2
3125,1.0,0,0,0,1,0,1,1.0,1.0,1,0,0,0,69,1,1,3,173,1
1136,1.0,1,0,0,0,0,2,1.0,1.0,1,0,0,0,85,1,2,30,104,37
3022,1.0,1,0,0,0,0,4,1.0,2.0,1,0,0,0,350,1,3,6,0,0
1666,1.0,1,0,0,0,0,3,1.0,1.0,1,0,0,0,52,1,2,1125,78,3
5219,2.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,60,1,1,14,0,22
7542,17.0,1,0,0,0,0,10,4.0,4.0,1,0,0,0,2632,10,2,28,0,9
3727,1.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,58,2,2,30,21,31
4474,1.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,56,1,2,1125,132,108
3577,1.0,1,0,0,0,0,3,1.0,1.0,1,0,0,0,100,1,1,7,0,6
8740,1.0,1,0,0,0,0,2,1.0,0.0,1,0,0,0,80,1,1,30,143,5
7727,28.0,1,0,0,0,0,10,2.0,4.0,1,0,0,0,495,6,1,1028,32,119
6033,3.0,1,0,0,0,0,6,3.0,2.0,1,0,0,0,90,3,1,180,354,13
4992,2.0,1,0,0,0,0,8,3.0,4.0,1,0,0,0,1000,6,3,1125,364,10
7527,17.0,1,0,0,0,0,6,2.0,2.0,1,0,0,0,254,1,2,366,98,9
6348,3.0,1,0,0,0,0,4,1.0,1.0,1,0,0,0,70,1,30,1125,324,2
61,1.0,1,0,0,0,0,8,3.0,3.0,1,0,0,0,1200,8,3,1125,309,3
6451,4.0,1,0,0,0,0,3,1.0,0.0,1,0,0,0,70,3,1,1125,317,45
7627,22.0,0,0,0,1,0,3,1.0,1.0,1,0,0,0,44,2,1,30,62,65
1328,1.0,1,0,0,0,0,2,1.0,1.0,1,0,0,0,61,2,30,1125,186,4
5397,2.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,40,1,2,14,168,13
2302,1.0,1,0,0,0,0,4,2.0,2.0,1,0,0,0,225,4,1,1125,71,1
2296,1.0,1,0,0,0,0,2,1.0,1.0,1,0,0,0,94,1,2,1125,0,8
6537,4.0,1,0,0,0,0,6,2.0,3.0,1,0,0,0,530,1,1,31,341,2
990,1.0,1,0,0,0,0,6,2.0,3.0,1,0,0,0,750,6,2,30,352,1
2724,1.0,1,0,0,0,0,2,1.0,0.0,1,0,0,0,150,1,2,1125,283,34
63,1.0,1,0,0,0,0,2,1.0,1.0,1,0,0,0,90,2,2,1125,19,0
6612,4.0,1,0,0,0,0,4,2.0,2.0,1,0,0,0,85,1,2,1125,132,47
2259,1.0,1,0,0,0,0,3,1.0,1.0,1,0,0,0,500,1,3,1125,0,0
7259,9.0,1,0,0,0,0,4,1.0,1.0,1,0,0,0,226,1,1,240,193,13
5621,2.0,1,0,0,0,0,4,1.0,0.0,1,0,0,0,150,2,2,1125,1,161
4340,1.0,1,0,0,0,0,6,2.0,3.0,1,0,0,0,475,1,2,1125,352,2
3451,1.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,100,2,1,7,14,8
4654,2.0,1,0,0,0,0,8,3.0,4.0,1,0,0,0,1700,1,2,1125,0,0
5677,2.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,30,1,1,30,74,2
637,1.0,1,0,0,0,0,3,1.0,1.0,1,0,0,0,200,1,2,5,0,1
2897,1.0,1,0,0,0,0,4,1.0,2.0,1,0,0,0,600,1,3,11,365,0
1198,1.0,1,0,0,0,0,2,1.0,1.0,1,0,0,0,225,1,1,1125,0,1
54,1.0,1,0,0,0,0,2,1.0,0.0,1,0,0,0,100,2,2,1125,223,246
7605,20.0,1,0,0,0,0,2,1.0,0.0,1,0,0,0,120,1,2,1125,20,21
4838,2.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,70,1,2,30,9,8
3952,1.0,1,0,0,0,0,4,2.0,0.0,1,0,0,0,400,1,6,12,358,0
8661,1.0,0,0,0,1,0,2,3.0,3.0,1,0,0,0,60,1,1,5,365,0
6972,6.0,1,0,0,0,0,3,1.0,2.0,1,0,0,0,110,1,2,1125,62,70
1143,1.0,1,0,0,0,0,2,1.0,0.0,1,0,0,0,120,1,2,5,4,8
685,1.0,1,0,0,0,0,6,2.0,3.0,1,0,0,0,240,1,2,1125,59,12
4667,2.0,1,0,0,0,0,2,1.0,2.0,1,0,0,0,55,2,22,90,140,0
5964,3.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,20,1,2,7,357,17
1364,1.0,1,0,0,0,0,3,1.0,1.0,1,0,0,0,86,2,1,1125,234,6
5953,3.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,25,1,1,7,351,53
672,1.0,0,0,0,1,0,4,1.0,1.0,1,0,0,0,89,1,3,20,0,7
1382,1.0,1,0,0,0,0,4,1.0,1.0,1,0,0,0,95,2,30,365,288,6
8014,74.0,1,0,0,0,0,7,2.0,3.0,1,0,0,0,340,7,2,1125,261,7
2839,1.0,0,0,0,1,0,2,2.0,1.0,1,0,0,0,49,1,2,1125,318,28
948,1.0,1,0,0,0,0,2,1.0,1.0,1,0,0,0,89,3,2,90,23,51
5485,2.0,0,0,0,1,0,1,1.0,1.0,1,0,0,0,33,1,1,6,3,12
4621,2.0,0,0,0,1,0,1,2.0,1.0,1,0,0,0,25,3,1,1125,332,19
1375,1.0,1,0,0,0,0,4,1.0,2.0,1,0,0,0,99,1,3,1125,0,9
6934,6.0,1,0,0,0,0,2,1.0,1.0,1,0,0,0,100,2,1,1125,67,15
5007,2.0,1,0,0,0,0,4,1.0,1.0,1,0,0,0,84,2,2,1125,71,189
1250,1.0,1,0,0,0,0,3,1.0,1.0,1,0,0,0,175,1,1,10,7,18
691,1.0,0,0,0,1,0,1,1.0,1.0,1,0,0,0,32,1,2,1125,133,33
2456,1.0,1,0,0,0,0,3,1.0,1.0,1,0,0,0,125,2,3,1125,243,70
3972,1.0,1,0,0,0,0,4,1.0,1.0,1,0,0,0,225,1,1,14,21,0
8757,1.0,1,0,0,0,0,7,2.0,4.0,1,0,0,0,175,1,3,1125,33,1
1908,1.0,0,0,0,1,0,2,2.0,1.0,1,0,0,0,70,1,1,1125,352,7
4186,1.0,0,1,0,0,0,2,1.0,1.0,1,0,0,0,400,1,1,5,0,0
4619,2.0,0,0,0,1,0,4,1.0,1.0,1,0,0,0,525,1,2,10,0,0
2084,1.0,0,0,0,1,0,1,1.0,1.0,1,0,0,0,99,1,1,1125,0,1
1052,1.0,1,0,0,0,0,4,1.0,2.0,1,0,0,0,102,1,30,1125,299,4
6270,3.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,47,1,2,30,19,4
3282,1.0,1,0,0,0,0,6,1.0,2.0,1,0,0,0,240,1,3,1125,0,0
6844,5.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,28,1,1,5,316,8
4713,2.0,1,0,0,0,0,3,1.0,1.0,1,0,0,0,125,2,30,90,297,10
311,1.0,1,0,0,0,0,2,1.0,0.0,1,0,0,0,79,1,14,180,165,1
2842,1.0,1,0,0,0,0,6,2.0,3.0,1,0,0,0,69,2,30,120,275,14
5046,2.0,1,0,0,0,0,2,1.0,0.0,1,0,0,0,59,1,2,1125,363,46
2581,1.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,60,2,1,1125,77,32
2894,1.0,1,0,0,0,0,2,1.0,0.0,1,0,0,0,60,1,2,1125,152,42
312,1.0,1,0,0,0,0,7,2.0,3.0,1,0,0,0,192,4,2,10,0,12
7084,7.0,1,0,0,0,0,10,2.0,3.0,1,0,0,0,199,4,1,1125,224,11
1795,1.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,85,2,1,30,269,3
733,1.0,1,0,0,0,0,2,1.0,1.0,1,0,0,0,125,1,1,1125,0,8
6275,3.0,0,0,0,1,0,3,2.0,1.0,1,0,0,0,75,2,2,20,67,190
4269,1.0,1,0,0,0,0,5,1.0,2.0,1,0,0,0,200,1,15,45,0,3
7611,21.0,1,0,0,0,0,6,1.0,2.0,1,0,0,0,85,4,1,1125,336,72
8079,77.0,1,0,0,0,0,8,2.0,3.0,1,0,0,0,416,8,2,365,61,38
6690,4.0,1,0,0,0,0,4,1.0,2.0,1,0,0,0,111,1,3,25,309,5
4439,1.0,1,0,0,0,0,4,1.0,1.0,1,0,0,0,124,4,2,30,168,19
2705,1.0,0,0,0,1,0,4,1.0,2.0,1,0,0,0,54,2,1,1125,241,59
7145,8.0,1,0,0,0,0,10,4.0,7.0,1,0,0,0,175,4,2,5,256,49
2471,1.0,1,0,0,0,0,6,2.0,3.0,1,0,0,0,295,1,2,60,112,47
5447,2.0,1,0,0,0,0,3,1.0,1.0,1,0,0,0,600,1,2,10,0,3
7030,7.0,1,0,0,0,0,4,1.0,1.0,1,0,0,0,152,2,2,29,70,19
4860,2.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,30,1,1,14,0,28
365,1.0,1,0,0,0,0,4,1.0,2.0,1,0,0,0,200,4,3,1125,90,0
2853,1.0,1,0,0,0,0,7,2.0,3.0,1,0,0,0,250,4,30,240,290,20
7021,6.0,1,0,0,0,0,10,2.0,5.0,1,0,0,0,763,10,1,365,317,51
7559,19.0,1,0,0,0,0,15,2.0,3.0,1,0,0,0,399,1,2,120,166,34
7875,41.0,1,0,0,0,0,6,2.0,3.0,1,0,0,0,279,6,2,365,361,1
8552,2.0,0,0,0,1,0,3,1.0,1.0,1,0,0,0,40,1,1,1125,227,6
7383,12.0,1,0,0,0,0,10,3.0,4.0,1,0,0,0,199,1,3,1125,268,24
5596,2.0,1,0,0,0,0,4,1.0,1.0,1,0,0,0,525,1,1,1125,89,0
4321,1.0,1,0,0,0,0,4,1.0,2.0,1,0,0,0,545,4,2,14,0,0
5136,2.0,1,0,0,0,0,8,3.0,3.0,1,0,0,0,2180,6,2,14,0,2
2199,1.0,1,0,0,0,0,2,1.0,3.0,1,0,0,0,800,6,3,14,180,0
3926,1.0,1,0,0,0,0,3,1.0,2.0,1,0,0,0,500,1,1,6,364,1
568,1.0,1,0,0,0,0,4,1.0,2.0,1,0,0,0,140,4,2,1125,344,138
6102,3.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,35,1,1,1125,316,4
4075,1.0,1,0,0,0,0,2,1.0,1.0,1,0,0,0,38,1,1,10,38,27
4870,2.0,0,1,0,0,0,2,1.0,1.0,1,0,0,0,120,1,3,12,0,0
7409,12.0,0,1,0,0,0,2,1.0,1.0,1,0,0,0,25,1,22,1125,85,0
2460,1.0,0,0,0,1,0,2,2.0,1.0,1,0,0,0,30,1,1,1125,12,41
396,1.0,1,0,0,0,0,4,1.0,1.0,1,0,0,0,90,1,1,1125,0,0
8250,144.0,1,0,0,0,0,6,2.0,2.0,1,0,0,0,116,4,2,1125,322,2
6559,4.0,1,0,0,0,0,6,1.0,2.0,1,0,0,0,165,1,1,28,156,50
8549,1.0,1,0,0,0,0,6,2.0,2.0,1,0,0,0,149,1,1,1125,0,99
6170,3.0,1,0,0,0,0,14,4.0,5.0,1,0,0,0,700,8,2,35,221,83
1862,1.0,1,0,0,0,0,4,1.0,1.0,1,0,0,0,150,2,2,1125,35,50
295,1.0,1,0,0,0,0,4,2.0,3.0,1,0,0,0,225,1,30,90,0,5
529,1.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,30,1,21,1125,0,6
893,1.0,1,0,0,0,0,4,2.0,2.0,1,0,0,0,400,1,2,1125,0,2
8144,79.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,37,1,29,1125,283,5
8102,79.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,37,1,30,1125,277,1
3778,1.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,80,1,1,3,0,1
4312,1.0,1,0,0,0,0,4,1.0,2.0,1,0,0,0,400,1,1,1125,0,0
789,1.0,1,0,0,0,0,5,1.0,2.0,1,0,0,0,150,1,3,1125,0,3
459,1.0,1,0,0,0,0,4,2.0,2.0,1,0,0,0,175,1,4,1125,10,4
1524,1.0,0,0,0,1,0,4,1.0,1.0,1,0,0,0,75,2,1,1125,27,1
7016,6.0,1,0,0,0,0,4,1.0,1.0,1,0,0,0,119,4,1,62,346,114
2820,1.0,1,0,0,0,0,2,1.0,1.0,1,0,0,0,110,1,2,60,23,9
7206,9.0,1,0,0,0,0,4,1.0,1.0,1,0,0,0,69,2,2,365,178,9
6145,3.0,0,0,0,1,0,1,1.0,1.0,1,0,0,0,26,1,14,31,0,0
1674,1.0,1,0,0,0,0,6,1.0,3.0,1,0,0,0,80,1,2,15,54,18
7615,21.0,1,0,0,0,0,7,1.0,2.0,1,0,0,0,89,4,1,1125,355,77
3717,1.0,1,0,0,0,0,6,2.0,3.0,1,0,0,0,225,4,2,1125,5,7
1856,1.0,1,0,0,0,0,2,1.0,1.0,1,0,0,0,79,1,2,45,137,120
7691,27.0,0,0,1,0,0,3,1.0,3.0,1,0,0,0,285,1,1,1125,35,0
7730,30.0,1,0,0,0,0,2,1.0,1.0,1,0,0,0,199,1,14,1125,364,6
5923,3.0,0,0,0,1,0,6,2.0,3.0,1,0,0,0,300,6,2,1125,259,0
5934,3.0,0,0,0,1,0,2,2.0,1.0,1,0,0,0,56,1,1,1125,354,2
4363,1.0,1,0,0,0,0,6,2.0,2.0,1,0,0,0,140,1,1,7,0,2
7738,32.0,1,0,0,0,0,6,1.0,2.0,1,0,0,0,185,4,1,14,11,4
7374,12.0,1,0,0,0,0,4,3.0,2.0,1,0,0,0,199,1,30,1125,0,2
3298,1.0,0,0,0,1,0,1,1.0,0.0,1,0,0,0,100,1,3,4,0,3
7760,33.0,1,0,0,0,0,14,4.0,5.0,1,0,0,0,611,12,2,1125,317,0
104,1.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,60,1,1,3,0,3
3640,1.0,1,0,0,0,0,9,3.0,5.0,1,0,0,0,450,9,2,6,362,2
1259,1.0,0,0,0,1,0,3,1.0,1.0,1,0,0,0,75,2,1,4,63,0
1235,1.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,95,2,2,14,227,187
5620,2.0,1,0,0,0,0,4,1.0,2.0,1,0,0,0,300,4,3,1125,0,10
3657,1.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,150,1,1,3,0,3
3821,1.0,1,0,0,0,0,10,5.0,5.0,1,0,0,0,649,1,2,1125,0,5
4520,1.0,1,0,0,0,0,4,2.0,2.0,1,0,0,0,400,1,1,1125,0,0
2269,1.0,1,0,0,0,0,4,1.0,0.0,1,0,0,0,129,2,2,1125,264,17
6904,6.0,1,0,0,0,0,2,1.0,0.0,1,0,0,0,119,1,1,1125,335,54
7550,18.0,1,0,0,0,0,2,1.0,1.0,1,0,0,0,89,2,2,1125,214,58
8121,79.0,0,1,0,0,0,1,1.0,1.0,1,0,0,0,16,1,29,1125,342,1
6686,4.0,1,0,0,0,0,5,2.0,2.0,1,0,0,0,350,1,1,1125,0,42
1425,1.0,1,0,0,0,0,4,2.0,2.0,1,0,0,0,265,4,2,1125,0,1
4169,1.0,1,0,0,0,0,2,1.0,0.0,1,0,0,0,150,1,180,1125,178,12
8707,1.0,1,0,0,0,0,4,1.0,2.0,1,0,0,0,300,1,1,7,11,1
2770,1.0,1,0,0,0,0,6,2.0,4.0,1,0,0,0,295,6,3,1125,42,17
3068,1.0,1,0,0,0,0,4,2.0,2.0,1,0,0,0,100,1,1,1125,0,1
7162,8.0,1,0,0,0,0,6,1.0,2.0,1,0,0,0,179,4,2,1125,214,57
3950,1.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,55,1,2,1125,0,23
2042,1.0,1,0,0,0,0,6,2.0,3.0,1,0,0,0,795,1,2,34,12,0
1870,1.0,1,0,0,0,0,8,2.0,3.0,1,0,0,0,225,3,1,14,177,23
2467,1.0,1,0,0,0,0,3,1.0,1.0,1,0,0,0,180,1,2,1125,278,8
3684,1.0,0,0,0,1,0,1,1.0,1.0,1,0,0,0,28,1,30,1125,0,2
6083,3.0,1,0,0,0,0,12,2.0,4.0,1,0,0,0,325,12,2,372,323,84
7719,28.0,1,0,0,0,0,6,2.0,2.0,1,0,0,0,229,4,1,1124,19,73
1961,1.0,1,0,0,0,0,5,1.0,2.0,1,0,0,0,120,5,30,365,324,59
7056,7.0,1,0,0,0,0,8,2.0,3.0,1,0,0,0,144,6,1,31,162,23
8350,147.0,1,0,0,0,0,14,4.0,3.0,1,0,0,0,249,14,2,1125,348,18
1508,1.0,1,0,0,0,0,2,1.0,1.0,1,0,0,0,175,1,2,7,360,10
3913,1.0,1,0,0,0,0,2,1.0,1.0,1,0,0,0,300,1,3,1125,345,38
4826,2.0,1,0,0,0,0,5,2.0,2.0,1,0,0,0,250,1,2,4,0,1
6701,4.0,1,0,0,0,0,10,3.0,3.0,1,0,0,0,325,10,1,1125,110,65
3830,1.0,1,0,0,0,0,4,1.0,1.0,1,0,0,0,80,2,1,14,22,196
7932,46.0,1,0,0,0,0,15,5.0,5.0,1,0,0,0,2622,15,3,365,332,0
6441,4.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,25,1,1,5,76,162
1958,1.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,50,1,2,60,0,4
5600,2.0,1,0,0,0,0,8,2.0,3.0,1,0,0,0,198,8,2,31,50,7
514,1.0,1,0,0,0,0,8,1.0,3.0,1,0,0,0,350,1,1,14,0,1
6004,3.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,59,1,1,365,261,11
3983,1.0,1,0,0,0,0,2,1.0,1.0,1,0,0,0,65,1,1,3,75,1
8760,1.0,0,0,0,1,0,2,2.0,1.0,1,0,0,0,45,1,1,1125,51,5
3904,1.0,1,0,0,0,0,4,1.0,1.0,1,0,0,0,65,1,2,60,152,45
1911,1.0,1,0,0,0,0,2,1.0,1.0,1,0,0,0,250,1,7,1125,363,0
1836,1.0,1,0,0,0,0,2,1.0,0.0,1,0,0,0,90,1,2,7,113,45
5982,3.0,0,1,0,0,0,4,1.0,1.0,1,0,0,0,50,1,1,7,90,0
7581,19.0,1,0,0,0,0,16,2.0,3.0,1,0,0,0,319,10,3,1125,96,19
1788,1.0,0,0,0,1,0,2,2.0,1.0,1,0,0,0,35,1,1,21,156,30
6956,6.0,1,0,0,0,0,20,4.0,5.0,1,0,0,0,1750,20,1,365,327,22
1187,1.0,1,0,0,0,0,6,2.0,3.0,1,0,0,0,172,1,1,1125,5,15
5822,2.0,1,0,0,0,0,5,2.0,3.0,1,0,0,0,625,6,2,1125,0,10
7728,28.0,1,0,0,0,0,4,1.0,1.0,1,0,0,0,159,2,1,1000,24,38
4907,2.0,1,0,0,0,0,2,1.0,1.0,1,0,0,0,140,2,2,30,33,72
3790,1.0,1,0,0,0,0,6,3.0,3.0,1,0,0,0,400,4,2,1125,0,15
4951,2.0,0,0,0,1,0,2,3.0,1.0,1,0,0,0,60,1,2,1125,64,65
4710,2.0,1,0,0,0,0,4,1.0,1.0,1,0,0,0,133,2,1,1125,307,257
6465,4.0,1,0,0,0,0,12,5.0,5.0,1,0,0,0,1250,12,2,1125,248,16
3878,1.0,1,0,0,0,0,6,2.0,3.0,1,0,0,0,150,1,2,14,0,6
3554,1.0,1,0,0,0,0,2,1.0,1.0,1,0,0,0,89,1,2,9,11,48
2923,1.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,110,2,2,9,0,1
4024,1.0,1,0,0,0,0,7,2.0,3.0,1,0,0,0,300,4,3,15,65,0
3292,1.0,1,0,0,0,0,6,2.0,2.0,1,0,0,0,425,1,2,1125,0,0
6989,6.0,1,0,0,0,0,3,1.0,1.0,1,0,0,0,79,1,2,1125,55,36
1699,1.0,1,0,0,0,0,16,3.0,4.0,1,0,0,0,1447,12,3,400,362,56
2651,1.0,1,0,0,0,0,6,3.0,3.0,1,0,0,0,399,6,3,28,9,7
1784,1.0,1,0,0,0,0,2,1.0,1.0,0,1,0,0,95,1,1,30,249,121
4177,1.0,1,0,0,0,0,5,2.0,3.0,1,0,0,0,195,1,2,1125,50,17
7715,28.0,1,0,0,0,0,4,1.0,1.0,1,0,0,0,179,2,1,1124,19,85
2093,1.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,36,1,30,90,73,15
2807,1.0,0,0,0,1,0,4,1.0,2.0,1,0,0,0,50,1,2,5,0,0
2934,1.0,0,0,0,1,0,3,1.0,1.0,1,0,0,0,89,2,1,7,0,19
4044,1.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,30,1,2,60,338,190
7825,34.0,1,0,0,0,0,12,2.0,2.0,1,0,0,0,179,8,2,1050,334,5
4295,1.0,1,0,0,0,0,3,1.0,2.0,1,0,0,0,99,1,31,1125,1,0
2583,1.0,1,0,0,0,0,8,4.0,4.0,1,0,0,0,299,8,1,1125,141,40
6773,5.0,1,0,0,0,0,10,2.0,3.0,1,0,0,0,750,6,2,1125,303,22
6912,6.0,1,0,0,0,0,6,7.0,7.0,1,0,0,0,941,6,2,1125,346,0
7058,7.0,1,0,0,0,0,6,2.0,2.0,1,0,0,0,55,6,1,1125,335,114
8556,1.0,1,0,0,0,0,4,1.0,0.0,1,0,0,0,99,2,30,1125,109,17
8085,77.0,1,0,0,0,0,14,6.0,6.0,1,0,0,0,472,14,1,365,313,1
4758,2.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,75,1,1,6,124,45
2907,1.0,1,0,0,0,0,5,3.0,2.0,1,0,0,0,300,1,2,21,0,2
8262,144.0,1,0,0,0,0,4,1.0,0.0,1,0,0,0,88,2,2,1125,339,17
1665,1.0,1,0,0,0,0,6,3.0,3.0,1,0,0,0,375,1,2,1125,0,15
5539,2.0,1,0,0,0,0,6,2.0,3.0,1,0,0,0,374,1,2,1125,0,2
4601,2.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,200,1,1,1125,0,1
5642,2.0,1,0,0,0,0,10,3.0,4.0,1,0,0,0,257,1,1,30,255,67
253,1.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,10,1,1,1,365,0
1875,1.0,1,0,0,0,0,4,2.0,2.0,1,0,0,0,120,3,1,16,167,59
1452,1.0,1,0,0,0,0,8,4.0,4.0,1,0,0,0,2500,1,1,1125,0,0
1980,1.0,1,0,0,0,0,6,3.0,3.0,1,0,0,0,1500,1,1,1125,0,0
3655,1.0,1,0,0,0,0,6,3.0,2.0,1,0,0,0,300,1,2,14,332,7
6444,4.0,1,0,0,0,0,4,1.0,1.0,1,0,0,0,163,1,1,1125,335,0
3170,1.0,1,0,0,0,0,3,1.0,1.0,1,0,0,0,150,1,1,1125,0,10
1505,1.0,0,0,0,1,0,2,2.0,1.0,1,0,0,0,57,1,1,30,0,2
